a,Galatasaray,,,,,,,Besiktas,,,,,,,Fenerbahce,,,,,,,Trabzonspor,,,,,,,Instanbul Basaksehir,,,,,,,Sivasspor,,,,,,,Antalyaspor,,,,,,,Olympiacos,,,,,,,PAOK,,,,,,,AEK,,,,,,,Aris Thessaloniki,,,,,,,Panathinaikos,,,,,,,APOEL,,,,,,,
a,Jankat Yilmaz,GOL,18,57,Turkey,wiki/missing_player.jpg,,,,,,,,,İsak Vural,MEI MC,16,57,Turkey,wiki/125217.png,,E. Destan,ATA,20,64,Turkey,/266/688/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Thanasis Androutsos,MD MC MEI LD,25,74,Greece,wiki/88304.png,,,,,,,,,G. Theocharis,GOL,19,56,Greece,/258/790/23_60.png,,Christos Marmaridis,MD LD ZAG,20,57,Greece,wiki/missing_player.jpg,,,,,,,,,Stefanos Kittos,GOL,20,63,Cyprus,wiki/missing_player.jpg,,
a,Hamza Akman,MEI MC,18,55,Turkey,wiki/118970.png,,,,,,,,,Bora Aydinlik,PE ATA,17,57,Turkey,wiki/120318.png,,M. Akpınar,VOL,23,63,Azerbaijan,/248/157/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Konrad de la Fuente,PE ATA,21,74,United States,wiki/99861.png,,,,,,,,,,,,,,,,Georgios Karakasidis,GOL,17,57,Greece,wiki/missing_player.jpg,,,,,,,,,Daniel Dumbravanu,ZAG,21,62,Moldova,wiki/114315.png,,
a,,,,,,,,,,,,,,,Melih Bostan,ATA,18,57,Turkey,wiki/109744.png,,E. Gedikli,ATA,19,61,Germany,/259/335/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Ávila Pipa,MD LD ZAG,24,74,Spain,wiki/99636.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marios Kokkinoftas,MD MC ZAG,19,59,Cyprus,wiki/missing_player.jpg,,
a,,,,,,,,,,,,,,,,,,,,,,M. Tepe,GOL,21,61,Turkey,/271/089/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Marios Vrousai,PE MEI,24,74,Greece,wiki/97009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iasonas Toumazos,MC MD,19,58,Cyprus,wiki/missing_player.jpg,,
a,,,,,,,,,,,,,,,,,,,,,,T. Altıkardeş,ZAG VOL LD,18,60,Turkey,/266/794/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Giannis Masouras,MD MC PD ZAG,26,72,Greece,wiki/88274.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ioannis Tsoutsouki,VOL ZAG,18,57,Cyprus,wiki/120453.png,,
a,,,,,,,,,,,,,,,,,,,,,,K. Şen,MC MEI,20,60,Turkey,/266/796/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Doron Leidner,LE ME ZAG,20,70,Israel,wiki/108479.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stavros Georgiou,ATA MEI,18,57,Cyprus,wiki/missing_player.jpg,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kostas Tzolakis,GOL,20,70,Greece,wiki/102418.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konstantinos Giannakou,ZAG,17,52,Cyprus,wiki/missing_player.jpg,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ioannis Kosti,MEI MC,22,70,Cyprus,wiki/106842.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andreas Ndoj,MD MC ZAG,19,68,Albania,wiki/127162.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nemanja Nikolic,MD LD ZAG,21,68,Bosnia,wiki/103271.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoulaye Dabo,MEI MC,21,67,France,wiki/93011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandros Voilis,ATA,22,67,Greece,wiki/110424.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apostolos Apostolopoulos,MD LE ZAG,19,65,Greece,wiki/103950.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giorgios Marinos,MEI,22,65,Greece,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexios Kalogeropoulos,VOL ZAG,18,65,Greece,wiki/111989.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Alijagic,ATA,19,65,Czech Republic,wiki/112291.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algassime Bah,ATA,20,65,Guinea,wiki/113666.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Étienne Youte Kinkoue,ZAG,20,62,France,wiki/115957.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iago Ibagaza,MEI,19,59,Argentina,wiki/113978.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian Galliani,LD MC ZAG,21,57,Italy,wiki/missing_player.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

